attraction,city,country,hotel,number_of_rooms,budget,website,RelevanceScore
The Gothic Quarter,Barcelona,Spain,Hesperia Del Mar,1,134.72,https://www.agoda.com/en-gb/hesperia-del-mar_8/hotel/barcelona-es.html,2.342082086099176
The Gothic Quarter,Barcelona,Spain,Hotel Teatre Auditori,1,95.34,https://www.agoda.com/en-gb/hotel-teatre-auditori/hotel/barcelona-es.html,-2.694149786157957
The Gothic Quarter,Barcelona,Spain,Axel Hotel Barcelona & Urban Spa - Only Adults,1,149.69,https://www.agoda.com/en-gb/axel-hotel-barcelona-urban-spa-adults-only/hotel/barcelona-es.html,0.0899629076008919
The Gothic Quarter,Barcelona,Spain,NH Entenza,1,62.29,https://www.agoda.com/en-gb/nh-entenza/hotel/barcelona-es.html,4.075996252591398
The Gothic Quarter,Barcelona,Spain,The Corner Hotel,1,134.29,https://www.agoda.com/en-au/the-corner-hotel/hotel/barcelona-es.html,-3.548933037206153
The Gothic Quarter,Barcelona,Spain,Catalonia Catedral Hotel,1,158.64,https://www.agoda.com/en-gb/catalonia-catedral-hotel/hotel/barcelona-es.html,-3.919614216052605
The Gothic Quarter,Barcelona,Spain,Medinaceli Hotel,1,166.39,https://www.agoda.com/en-gb/medinaceli-hotel/hotel/barcelona-es.html,-1.1281250768477151
The Island of Capri,Capri,Italy,Villa San Felice,1,110.32,https://www.agoda.com/en-gb/villa-san-felice/hotel/capri-it.html,-2.842171120594432
The Leaning Tower of Pisa,Pisa,Italy,San Ranieri,1,53.34,https://www.agoda.com/en-gb/san-ranieri_2/hotel/pisa-it.html,-0.976328153509934
The Leaning Tower of Pisa,Pisa,Italy,Hotel Repubblica Marinara,1,59.68,https://www.agoda.com/en-gb/hotel-repubblica-marinara/hotel/pisa-it.html,2.125348800585545
The Leaning Tower of Pisa,Pisa,Italy,Hotel Leonardo,1,48.5,https://www.agoda.com/en-gb/hotel-leonardo/hotel/pisa-it.html,-2.8696032065738604
The Little Mermaid,Copenhagen,Denmark,ProfilHotels Mercur Hotel,2,125.38,https://www.agoda.com/en-gb/profilhotels-mercur-hotel/hotel/copenhagen-dk.html,-0.1944448267289978
The Little Mermaid,Copenhagen,Denmark,Scandic Palace Hotel,1,83.42,http://www.booking.com/hotel/dk/scandic-palace.en-gb.html,2.341908166174868
The Little Mermaid,Copenhagen,Denmark,AC Hotel Bella Sky Copenhagen,2,105.97,https://www.agoda.com/en-gb/ac-hotel-bella-sky-copenhagen_8/hotel/copenhagen-dk.html,3.420081855838879
The Little Mermaid,Copenhagen,Denmark,Dragor Fort Hotel,2,63.83,https://www.agoda.com/en-gb/dragor-fort-hotel/hotel/copenhagen-dk.html,0.4100398106012995
The Little Mermaid,Copenhagen,Denmark,Comwell Holte,2,212.88,https://www.agoda.com/en-gb/comwell-holte/hotel/copenhagen-dk.html,1.1481240659329386
The Little Mermaid,Copenhagen,Denmark,Park Inn By Radisson Copenhagen Airport,1,117.81,https://www.agoda.com/en-gb/park-inn-by-radisson-copenhagen-airport/hotel/copenhagen-dk.html,1.1677305594442149
The Little Mermaid,Copenhagen,Denmark,Axel Guldsmeden,1,153.33,https://www.agoda.com/en-gb/axel-guldsmeden_6/hotel/copenhagen-dk.html,-0.3235277532628913
The Little Mermaid,Copenhagen,Denmark,Copenhagen Island Hotel,1,124.32,https://www.agoda.com/en-gb/copenhagen-island-hotel_14/hotel/copenhagen-dk.html,1.4409315351593497
The Little Mermaid,Copenhagen,Denmark,The Square,1,116.41,https://www.agoda.com/en-gb/the-square_26/hotel/copenhagen-dk.html,-5.33950228522195
The Little Mermaid,Copenhagen,Denmark,Moxy Copenhagen Sydhavnen,2,84.77,https://www.agoda.com/en-gb/moxy-copenhagen-sydhavnen_2/hotel/copenhagen-dk.html,0.5946196260492999
The Little Mermaid,Copenhagen,Denmark,Wittrup Motel,1,55.35,https://www.agoda.com/en-gb/wittrup-motel/hotel/copenhagen-dk.html,-1.618358260549475
The Little Mermaid,Copenhagen,Denmark,Copenhagen Mercur Hotel,1,79.19,http://www.booking.com/hotel/dk/copenhagen-mercur-hotel.en-gb.html,-0.2903916804654169
The Louvre Pyramid,Paris,France,Hotel du Romancier,1,231.06,https://www.agoda.com/en-gb/hotel-du-romancier/hotel/paris-fr.html,2.651325470887852
The Louvre Pyramid,Paris,France,Timhotel Nation,1,58.27,https://www.agoda.com/en-gb/timhotel-nation/hotel/paris-fr.html,1.4687819531489346
The Louvre Pyramid,Paris,France,New Hotel Candide,1,137.07,https://www.agoda.com/en-gb/new-hotel-candide/hotel/paris-fr.html,-4.715508267341175
The Louvre Pyramid,Paris,France,Melia Paris La Defense Hotel,1,162.75,https://www.agoda.com/en-gb/melia-paris-la-defense-hotel/hotel/paris-fr.html,2.7033658764528337
The Louvre Pyramid,Paris,France,Comfort Hotel Paris Lafayette,1,106.49,https://www.agoda.com/comfort-hotel-paris-lafayette/hotel/paris-fr.html,1.7147552047853376
The Louvre Pyramid,Paris,France,Novotel Paris Les Halles Hotel,2,329.52,https://www.agoda.com/en-gb/novotel-paris-les-halles-hotel/hotel/paris-fr.html,5.429638091107871
The Louvre Pyramid,Paris,France,Hotel du Bois,1,207.64,https://www.agoda.com/en-gb/hotel-du-bois/hotel/paris-fr.html,3.642938523473514
The Louvre Pyramid,Paris,France,Hotel Bobigny Centre prefecture,2,57.26,https://www.agoda.com/en-gb/hotel-bobigny-centre-prefecture/hotel/paris-fr.html,-2.3524732620448248
The Louvre Pyramid,Paris,France,Hotel Darcet,2,100.46,https://www.agoda.com/en-gb/hotel-darcet/hotel/paris-fr.html,3.384214244499481
The Louvre Pyramid,Paris,France,Hotel Le Notre Dame,1,197.91,https://www.agoda.com/en-gb/hotel-le-notre-dame/hotel/paris-fr.html,2.019546725738678
The Louvre Pyramid,Paris,France,Hotel Jardins de la Villa & Spa,1,294.35,https://www.agoda.com/en-gb/hotel-jardins-de-la-villa-spa/hotel/paris-fr.html,1.523160605609164
The Louvre Pyramid,Paris,France,Hipotel Paris Nation Gare De Lyon,1,153.67,https://www.agoda.com/en-gb/hipotel-paris-nation-gare-de-lyon/hotel/paris-fr.html,-3.4907166066773683
The Louvre Pyramid,Paris,France,Hipotel Paris Printania,1,140.65,https://www.agoda.com/en-gb/hipotel-paris-printania/hotel/paris-fr.html,1.2770429103590206
The Louvre Pyramid,Paris,France,Hotel Icone,1,133.18,https://www.agoda.com/en-gb/hotel-icone/hotel/paris-fr.html,4.703497422366942
The Louvre Pyramid,Paris,France,Hotel Le Pierre,1,176.32,https://www.agoda.com/en-gb/hotel-le-pierre/hotel/paris-fr.html,0.9756228054455066
The Louvre Pyramid,Paris,France,Ibis Paris Bastille Opera 11Eme,1,116.44,https://www.agoda.com/en-gb/ibis-paris-bastille-opera-11eme/hotel/paris-fr.html,-2.310388266697233
The Louvre Pyramid,Paris,France,Ibis Paris La Villette Cite Des Sciences 19Eme,1,83.79,https://www.agoda.com/en-gb/ibis-paris-la-villette-cite-des-sciences-19eme/hotel/paris-fr.html,-0.6695434800646692
The Louvre Pyramid,Paris,France,Mercure Paris Grande Arche Hotel,2,209.92,https://www.agoda.com/en-gb/mercure-paris-grande-arche-hotel/hotel/paris-fr.html,0.3763210152673953
The Louvre Pyramid,Paris,France,Mercure Paris La Sorbonne Saint Germain des Pres Hotel,2,310.43,https://www.agoda.com/en-gb/mercure-paris-la-sorbonne-saint-germain-des-pres-hotel/hotel/all/paris-fr.html,1.6106817879861774
The Louvre Pyramid,Paris,France,Novotel Paris La Defense Hotel,2,220.47,https://www.agoda.com/en-gb/novotel-paris-la-defense-hotel/hotel/paris-fr.html,-1.1686178966119103
The Louvre Pyramid,Paris,France,Hotel Royal Madeleine,1,462.78,https://www.agoda.com/en-gb/hotel-royal-madeleine/hotel/paris-fr.html,-0.2819577798875689
The Louvre Pyramid,Paris,France,AC Hotel Paris Porte Maillot,1,175.81,https://www.agoda.com/ac-hotel-paris-porte-maillot/hotel/paris-fr.html,-0.0880686361024502
The Louvre Pyramid,Paris,France,Westside Arc de Triomphe Hotel,1,126.75,https://www.agoda.com/en-gb/westside-arc-de-triomphe-hotel/hotel/paris-fr.html,3.1490747246278765
The Louvre Pyramid,Paris,France,Hotel Edouard VI,1,130.96,https://www.agoda.com/en-gb/hotel-edouard-vi/hotel/paris-fr.html,2.116877125913848
The Louvre Pyramid,Paris,France,Novotel Suites Paris Roissy Cdg,2,135.63,https://www.agoda.com/en-gb/novotel-suites-paris-roissy-cdg_3/hotel/paris-fr.html,0.9002737289634928
The Louvre Pyramid,Paris,France,Hotel Mercure Paris Opera Grands Boulevards,2,150.69,https://www.agoda.com/en-gb/hotel-mercure-paris-opera-grands-boulevards_3/hotel/paris-fr.html,4.850196941828999
The Louvre Pyramid,Paris,France,Hotel Mercure Paris Gobelins Place D'Italie,1,180.8,https://www.agoda.com/en-gb/hotel-mercure-paris-gobelins-place-d-italie/hotel/paris-fr.html,2.370036570930562
The Louvre Pyramid,Paris,France,Ibis Paris Bercy Village 12Eme,1,128.99,https://www.agoda.com/en-gb/ibis-paris-bercy-village-12eme/hotel/paris-fr.html,1.7459702958849337
The Louvre Pyramid,Paris,France,OKKO Hotels Paris Gare de l'Est,1,109.5,https://www.agoda.com/en-gb/okko-hotels-paris-gare-de-l-est/hotel/paris-fr.html,-1.517820972266678
The Louvre Pyramid,Paris,France,CAMPANILE VAL DE France,2,159.74,https://www.agoda.com/en-gb/campanile-val-de-france/hotel/paris-fr.html,1.647542528276614
The Louvre Pyramid,Paris,France,Hotel Sunny,1,156.23,https://www.agoda.com/en-gb/hotel-sunny/hotel/paris-fr.html,1.0337681466252828
The Louvre Pyramid,Paris,France,Best Western Paris CDG Airport Hotel,1,120.55,https://www.agoda.com/en-gb/best-western-paris-cdg-airport-hotel/hotel/paris-fr.html,2.459222125735842
The Louvre Pyramid,Paris,France,Super Hotel,1,95.44,https://www.agoda.com/en-gb/super-hotel/hotel/paris-fr.html,1.918353647825863
The Louvre Pyramid,Paris,France,Tonic Hotel Saint-Germain,1,146.68,https://www.agoda.com/en-gb/tonic-hotel-saint-germain/hotel/paris-fr.html,1.5458436255854584
The Louvre Pyramid,Paris,France,Courtyard Paris Saint Denis,1,171.9,https://www.agoda.com/en-gb/courtyard-paris-saint-denis_8/hotel/paris-fr.html,-2.667393878187021
The Louvre Pyramid,Paris,France,Comfort Hotel Paris La Fayette,1,95.21,https://www.agoda.com/en-gb/comfort-hotel-paris-la-fayette_3/hotel/paris-fr.html,-0.0253160647011399
The Louvre Pyramid,Paris,France,Hotel LOCOMO,1,79.37,https://www.agoda.com/en-gb/hotel-locomo/hotel/paris-fr.html,-0.4827936727318456
The Louvre Pyramid,Paris,France,Relais des Halles Hotel,1,230.06,https://www.agoda.com/en-gb/relais-des-halles-hotel/hotel/paris-fr.html,3.482342439911937
The Louvre Pyramid,Paris,France,Hotel Chateaudun Opera,2,72.86,http://www.booking.com/hotel/fr/chateaudun-opera.en-gb.html,-0.7537372958192566
The Louvre Pyramid,Paris,France,Mayfair Hotel,1,295.92,https://www.agoda.com/en-gb/mayfair-hotel/hotel/paris-fr.html,2.3447642365713306
The Louvre Pyramid,Paris,France,Hotel Saint Marcel,1,110.51,https://www.agoda.com/en-gb/hotel-saint-marcel/hotel/paris-fr.html,2.0560659705424253
The Louvre Pyramid,Paris,France,Best Western Plus Opera Batignolles,1,217.63,https://www.agoda.com/en-gb/best-western-plus-opera-batignolles/hotel/paris-fr.html,-1.9806169585080573
The Louvre Pyramid,Paris,France,Courtyard Paris La Defense West - Colombes,2,93.53,https://www.agoda.com/en-gb/courtyard-paris-la-defense-west-colombes_2/hotel/paris-fr.html,-0.6542528874150302
The Louvre Pyramid,Paris,France,Hotel Bristol Republique,1,71.24,https://www.agoda.com/en-gb/hotel-bristol-republique/hotel/paris-fr.html,-4.1597499013534485
The Louvre Pyramid,Paris,France,Hotel Francois Premier,1,244.2,https://www.agoda.com/en-gb/hotel-francois-premier/hotel/paris-fr.html,-0.2759195402721826
The Louvre Pyramid,Paris,France,Ibis Styles Hotel Paris Gare de Lyon Bastille,1,73.14,https://www.agoda.com/en-gb/ibis-styles-hotel-paris-gare-de-lyon-bastille/hotel/paris-fr.html,1.1856982227261454
The Louvre Pyramid,Paris,France,Hotel Aiglon,1,180.42,https://www.agoda.com/en-gb/hotel-aiglon/hotel/paris-fr.html,1.230136404846936
The Louvre Pyramid,Paris,France,MidNight Hotel Paris,1,99.66,https://www.agoda.com/en-gb/midnight-hotel-paris/hotel/paris-fr.html,1.5974626690932838
The Louvre Pyramid,Paris,France,Hotel d'Orsay,1,205.95,https://www.agoda.com/en-gb/hotel-d-orsay/hotel/paris-fr.html,3.3533453625593848
The Louvre Pyramid,Paris,France,Vienna House Dream Castle Paris,4,239.61,https://www.agoda.com/en-gb/vienna-house-dream-castle-paris/hotel/paris-fr.html,1.895901958973855
The Louvre Pyramid,Paris,France,Nemours Hotel,1,76.35,https://www.agoda.com/en-gb/nemours-hotel/hotel/paris-fr.html,2.181818592392344
The Louvre Pyramid,Paris,France,Hotel le Dauphin,1,55.16,https://www.agoda.com/en-gb/hotel-le-dauphin/hotel/paris-fr.html,1.154945119160554
The Louvre Pyramid,Paris,France,Campanile Paris XIX La Villette,1,110.16,https://www.agoda.com/en-gb/campanile-paris-xix-la-villette/hotel/paris-fr.html,1.6116690772262854
The Louvre Pyramid,Paris,France,Hotel Atlantis Saint Germain des Pres,1,244.13,https://www.agoda.com/en-gb/hotel-atlantis-saint-germain-des-pres/hotel/paris-fr.html,2.286897522125349
The Louvre Pyramid,Paris,France,Madrigal Hotel,1,143.66,https://www.agoda.com/en-gb/madrigal-hotel/hotel/paris-fr.html,0.5177460718828284
The Louvre Pyramid,Paris,France,Hotel Montsouris Orleans,1,110.51,https://www.agoda.com/en-gb/hotel-montsouris-orleans/hotel/paris-fr.html,0.5199997020875864
The Louvre Pyramid,Paris,France,Vendome-Saint Germain Hotel,1,150.69,https://www.agoda.com/en-gb/vendome-saint-germain-hotel/hotel/paris-fr.html,2.436819152124794
The Louvre Pyramid,Paris,France,Sweet Hotel,1,106.29,https://www.agoda.com/en-gb/sweet-hotel/hotel/paris-fr.html,-4.001161652403439
The Louvre Pyramid,Paris,France,Villa Saint Honore,1,364.68,https://www.agoda.com/en-gb/villa-saint-honore_3/hotel/paris-fr.html,5.3103095347648575
The Louvre Pyramid,Paris,France,Hotel Le Petit Madeleine,1,185.85,https://www.agoda.com/en-gb/hotel-le-petit-madeleine/hotel/paris-fr.html,-0.8478170642983494
The Louvre Pyramid,Paris,France,Hotel Odyssey Paris by Elegancia,1,98.04,https://www.agoda.com/en-gb/hotel-odyssey-paris-by-elegancia/hotel/paris-fr.html,-1.772800950563474
The Louvre Pyramid,Paris,France,Courtyard Paris Roissy Charles de Gaulle Airport Hotel,1,161.74,https://www.agoda.com/en-gb/courtyard-paris-roissy-charles-de-gaulle-airport-hotel/hotel/paris-fr.html,1.3192993014723349
The Louvre Pyramid,Paris,France,Howard Hotel Paris-Orly Airport,1,100.46,https://www.agoda.com/en-gb/howard-hotel-paris-orly-airport_2/hotel/paris-fr.html,-0.023622265486288
The Louvre Pyramid,Paris,France,Ibis Styles Paris Gare Saint Lazare,1,90.72,https://www.agoda.com/en-gb/ibis-styles-paris-gare-saint-lazare_6/hotel/paris-fr.html,-0.4004603570518914
The Louvre Pyramid,Paris,France,Villa Luxembourg Hotel,1,123.39,https://www.agoda.com/en-gb/villa-luxembourg-hotel/hotel/paris-fr.html,-5.535495946997976
The Louvre Pyramid,Paris,France,Maxim Opera,1,188.87,https://www.agoda.com/en-gb/maxim-opera/hotel/paris-fr.html,4.1749132221624645
The Louvre Pyramid,Paris,France,Hotel Palma,1,95.44,https://www.agoda.com/en-gb/hotel-palma/hotel/paris-fr.html,2.270152754142976
The Louvre Pyramid,Paris,France,Hotel Hor,1,122.89,https://www.agoda.com/en-gb/hotel-hor/hotel/paris-fr.html,5.930388427600664
The Louvre Pyramid,Paris,France,Villa Eugenie Hotel,1,84.02,https://www.agoda.com/en-gb/villa-eugenie-hotel/hotel/paris-fr.html,-3.906321888367912
The Louvre Pyramid,Paris,France,Hotel de Roubaix,1,85.39,http://www.booking.com/hotel/fr/de-roubaix.en-gb.html,0.7380566200953667
The Louvre Pyramid,Paris,France,Hotel Richmond,1,80.37,https://www.agoda.com/en-gb/hotel-richmond/hotel/paris-fr.html,4.5740892448104775
The Louvre Pyramid,Paris,France,Quality Hotel Abaca Paris 15,1,114.54,https://www.agoda.com/en-au/quality-hotel-abaca-messidor-paris-15/hotel/paris-fr.html,-2.076258234610813
The Louvre Pyramid,Paris,France,Apogia Hotel,1,127.84,https://www.agoda.com/en-gb/apogia-hotel/hotel/paris-fr.html,-3.485357051318863
The Louvre Pyramid,Paris,France,Hotel Mogador,1,135.63,https://www.agoda.com/en-gb/hotel-mogador/hotel/paris-fr.html,1.340538307224863
The Louvre Pyramid,Paris,France,Hotel Le Marcel,1,169.93,https://www.agoda.com/en-gb/hotel-le-marcel/hotel/paris-fr.html,-2.060565666895477
The Louvre Pyramid,Paris,France,Hotel Atrium Suresnes,1,135.73,https://www.agoda.com/en-gb/hotel-atrium-suresnes/hotel/paris-fr.html,1.237455156169387
The Louvre Pyramid,Paris,France,Maison Malesherbes by HappyCulture,1,91.42,https://www.agoda.com/en-gb/maison-malesherbes-by-happyculture/hotel/paris-fr.html,0.3118733805639304
